roi,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224
169,,0.15459717910985252,,,,,,-0.016697996895275055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3779899204345028,,,,,,,,0.2883589283118285,,,,,,0.039323374692783714,,,,0.20856981768821528,,-1.036103271788142,,,,,,,,,,,,0.15809749072079857,,,,0.2190087129073178,,,,0.3421582099382562,,,,-0.4767675312428206,,0.2892599235623976,,,,0.06751711981477697,,,,,,,,0.11173084710998996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03266208939152394,,,,,,,,,,0.041297233373048865,,,,,,,,,,0.3360153693233105,,,,,,,,,,,,,,,,-0.4772371781539211,,0.04329453550826379,,-0.1387521030873993,,0.23998631539322557,,,,,,,,,,,,,,,,,,,,,,-0.36976521059873546,,,,,,,,,,-0.1250138691909383,,-0.5136156240350204,,-0.6252429863663718,,,,,,,,,,,,,,,-0.19790299235126566,-0.11994522427377512,-0.06687453134793905,,,,
170,,,,,,,-0.30532726378806485,,-0.15094640941683157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23670990700749026,,-0.2185090344178321,,-0.7298951343079765,,-0.3645012717276284,,-0.006430113265316889,,,,,,,,,,0.20735373345335817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16399850163369567,,,,,,,,,,0.01625476671169976,,-0.04699868087196414,,,,0.08352198912543343,,0.14548589548794272,,,,-0.02846693503521226,,,,,,-0.13590361364840883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03396159221406323,-0.3165785353527296,-0.31287171643441064,,0.15341388905683012,,,,,,,,,,
171,,,,,,,,-1.2363365330926848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19004622049640463,,,,,,,,,,,,,,-0.8471529111957458,,,,-0.5108208750793473,,-0.685941696972666,,-0.1768435978353176,,0.18419978230152298,,,,,,,,,,-0.12383348229883702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2628142522566182,,,,,,,,,,-0.2202417134438522,,0.12983281209465095,,,,-0.38729780615337506,,0.4536578090515046,,,,0.06578218255010868,,,,,,0.010369693089782446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.34814861616203807,,,,-0.3345897133174706,-0.5667090116497568,-0.08030600620798728,,,,
172,-0.03873969310304872,,-0.16765907171926778,,-0.4664426463885349,,-0.32773362628146546,,0.06505846764409062,,-0.0620664483694882,,,,,,-0.43375465564082755,,,,-0.038808003031748736,,-0.12990473614631642,,,,,,,,,,,,,,0.034265160480429074,,-0.2432040458512675,,,,-0.33447137950183975,,-0.12384084188491308,,,,-0.8861973200661233,,-0.2152093805592278,,,,,,,,,,0.0004254014678256035,,0.4086751471956834,,,,,,,,-0.6608315229273841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011938570283468805,,,,,,,,,,,,,,,,,,-0.2721210499683813,,,,,,,,-0.13590361364840883,,,,,,,,,,,,-0.03497694661156928,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04667026884693774,-0.7181193056301144,-0.1590261258765457,-0.22346783237912418,-0.08174579995512955,,,,,,,,,,
173,,-0.010433035444835505,,-0.15617080583827428,,-0.2291814706125629,,0.16119189224358782,,-0.05123425532271165,,,,,,-0.20791052247079253,,,,,,,,0.07348759707077852,,0.0025174249769855358,,,,,,,,,,,,0.15458009541948664,,-0.09520015688244843,,,,,,0.2509314339970849,,,,,,-0.01446883630560732,,,,,,,,,,0.17716534892878508,,,,,,,,,,-0.10004371146519771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02466763479229339,,-0.04678985664564809,,-0.24210000241199028,,,,,,,,,,,,,,,,,,0.13804440090072512,,,,,,,,0.010369693089782446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.31394498248920916,,,,-0.3996112312315403,-0.3563023905732557,0.04212198452623047,,,,
174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7027447757510134,,-0.05785524221147429,,,,0.3679838793262683,,-0.10015936640652114,,-0.12484388096808571,,0.19941921109503385,,-0.08840306655771361,,,,,,,,,,,,,,,,,,,,,,,,-0.6306590401622675,,-0.08474448594526036,,-0.26698440709769006,,-1.0603584167343032,,-0.456471979068971,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8207779113868219,,,,,,,,,,,,,,
175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1167454191466421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16738800293191983,,,,,,0.029023312040253966,,0.08803690718332984,,-0.3197465818368073,,-0.08041437968250262,,,,,,,,,,,,,,,,,,,,,,,,-0.47452464596664234,,,,-0.3792017739047907,,-0.6473328105804742,,-0.9245743666228458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10504090036721263,,,,,,
176,-0.0044172022125772495,0.2622987731302379,-0.24714688016164932,,0.022602171381122353,0.3204062506164487,,,-0.030058652424676993,,0.009178656971644416,0.11242923039139255,-0.15755929552443002,,0.02369918155430616,0.2967939669676357,,,-0.004086775752445438,,,,0.3167658762511905,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3356861721033027,,,,,,,,,,,,,,,,,,-0.7928281323471813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6306590401622675,,,,-0.5601367813185909,,-0.4098316071850623,,-0.33121660508410217,,-0.839404607904435,,-0.4610335812648818,,,,,,,,,,,,,,,,,,,,,,,,-0.588204710305991,-0.9398406384861407,-0.8422143684716267,,0.030040133369749457,,,,,,,,,,
177,-0.23089831718703843,-0.12826320282514797,0.12356934332093086,0.08023084661404424,-0.0704700915313857,0.20728280389592185,-0.10285689973283407,-0.007139717319133499,-0.1760228158404861,-0.30982887421296895,-0.1711001588567063,0.10101008582742355,0.001421314285490773,0.37385287654414073,0.1676031769840735,0.11874047578416427,,,-0.12324548346332341,0.11503299082280416,,0.45356875465559293,0.13353842881904046,0.05187302192276267,0.11165973504698866,,-0.19943269410887157,0.27815568426063314,,,,,,,,,,-0.49004606002454265,,,0.2306136159286047,0.020807042976733525,,,0.06103085113507257,0.22352750121693865,-0.3684659193290457,0.04663796448883259,,-0.32075150841450617,,,,,,,,,,,,,,0.36049475951887205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.47452464596664234,,,,-0.327805213378055,,-0.30248290065650413,,-0.23108340541436095,,-0.45150045421247303,,-0.13210445883360009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1343006866224643,-0.15352249535395646,0.08585638732511602,,,,
178,,,,,0.0875407297715102,,,,,,-0.016259799664495162,,-0.2320146270346191,,,,,,,,-0.10317276460937619,,,,,,,,,,,,-0.3163749031455392,,0.015260664533201913,,-0.6563719489020879,,,,-0.03500489959442048,,,,,,-0.079305133618246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08474448594526036,,-0.5601367813185909,,,,-0.6223381290342099,,-0.21483971168193608,,0.0051737862791638575,,-0.2118024978922126,,,,,,,,,,,,,,,,,,,,,,,,-0.05575992711670998,-0.40763749226095003,-0.08094766505117558,,,,,,,,,,,,
179,,,,,,0.39551635183776257,,,,,,0.03655040038773994,,-0.06110818482335501,,,,,,,,,,,,,,,,,,,,,,,,0.09106921468028432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.327805213378055,,,,0.06539568082399484,,-0.23977223367377085,,-0.5618970589938149,,-0.22167722592885072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5049414266469388,-0.44896658637553655,,,,
180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2361471930839658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9655195699366376,,,,-0.6729678042307674,,-0.2670669440529147,,,,,,-0.44884822697480603,,,,,,,0.2285086782583601,-1.0651877343384049,0.13331430692069782,,,,0.013279382184277884,,,0.03725435889277076,,-0.8578965968836683,-1.0605505604362702,-0.9743059159098244,,0.18902319071360688,0.10268483157806331,0.204681597121749,,-0.7943566029965775,,-0.48799728519992613,0.5173688543542365,-0.11314192491144506,0.23460950554179147,-0.10142370170164447,0.34967977454759985,-0.13174487094662254,0.2683426384416288,,,,,,,,,,,,,,,,,,,,,-0.26698440709769006,,-0.4098316071850623,,-0.6223381290342099,,,0.2520850338122902,0.13146233004953709,,-0.6107608540885291,,-0.04764306082710878,,,,-0.14326478795753847,,,,-1.0145423196568115,,-0.25946509757857034,0.34736856816623746,,,,,-0.21018272291287027,,,,-0.4869948375157313,-0.23642477810186127,-0.34785177714567006,,-0.32847696509168456,,,,,0.00920258520613807,,,,,,,,,
181,,,,,,,,,,,,0.07619730489363914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23815774957485045,,,,,,,,,,,,,,,,-0.12211641445067482,,,,0.026792383045111702,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6103985357314033,,-0.051399581976101116,,,,,,-0.5455600082416217,,,,,0.07483175035027526,,-0.11664151361987284,-0.4543048090372815,,,-0.6208203049269894,,,,,,-0.9295029949354945,-0.5129226664462224,,0.06729687518488822,-0.992049583950615,-0.3341108141053639,,-0.20933327976665722,0.25922349053662763,-0.386257675559323,-0.19840936026582215,0.09182934247966183,0.026238764123406418,-0.0047064190711388655,0.019391074696582494,-0.7317712980673509,0.396341739590434,-0.35170358556359504,,,,,,,,,,,,,,,,,,,,,,-0.3792017739047907,,-0.30248290065650413,,0.06539568082399484,0.2520850338122902,,,-0.8010156771875083,,-0.037818948537125,,,,,,0.03766899495889099,,,,-0.44654058658443063,0.24937669112127878,-0.4030822737922452,,,,-0.09690108383153821,,,,,0.09758738582943742,-0.7480518710883252,-0.0865895843205052,-0.37160115525128545,,,,,-0.17623042003594444,,,,-0.627372353440108,,,,-0.35503214414320555,,
182,0.21994263090698882,,,,-1.2270717531294486,,,,-0.2205860463893439,,-0.5504818223355029,,-0.5093882514755171,,,,,,,,,,0.058353419598699045,,,,,,,,,,,,,,,,-0.06351413848076749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23456431109474501,,,,-0.5335909598600037,,,,,,,,,,,,,,,,,,,,-0.03497694661156928,,-1.0603584167343032,,-0.33121660508410217,,-0.21483971168193608,,0.13146233004953709,,,,-0.5979658691915758,,-0.22380318241673555,,,,,,,,,,,,,,,,,,,,,,,,0.020984078557614215,-0.9425374377319894,-0.9550662188143475,,,,,,,,,,,,
183,,0.6572192287846736,,,,,,,,,,-0.24679073610501176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013853476011553092,,,,,,,,,,,,,,,,,,,,,,-0.6473328105804742,,-0.23108340541436095,,-0.23977223367377085,,-0.8010156771875083,,,,-0.26635241822205374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12552015818306558,-0.21584379010360746,,,,,
184,-0.01250692499835385,,,,-0.27716343458027765,,,,-0.5436200796167963,,-0.8798894614857554,,,,-0.2667384981023559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15073440405542807,,,,,,0.0038419672589856536,,0.08906795953981703,-0.2537786498015841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3271316089384274,,-0.6919682331754126,,-0.32985555388138954,,0.053617881774513876,,-0.5813374143275896,,,,,,,,-0.16410153463750052,,,,,,,,,,,,,,-0.456471979068971,,-0.839404607904435,,0.0051737862791638575,,-0.6107608540885291,,-0.5979658691915758,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18616892994086953,,,,,,,,,,,,,,
185,,-0.11601739147166917,,,,,,,,-0.3816767976405049,,-0.22527737111261056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15112824156427396,,,,,,-0.4177535000003911,,-0.17043333278920111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009788151673511882,,-0.2307638946583726,,-0.36497463599153557,,-0.5673125849022697,,-0.3525412375505946,,,,,,,,,,,,,,,,,,,,,,-0.9245743666228458,,-0.45150045421247303,,-0.5618970589938149,,-0.037818948537125,,-0.26635241822205374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,,,,,,,,,,,,0.283691284512897,,,,,,,,,,,,,,0.381919587777052,0.2928023715362318,,,,,,,,,,,,,0.2815738071060251,0.2655153784782253,0.2004142710652046,,0.48703424163384385,0.16044131049041577,0.24818613718344662,0.029931709941517174,-0.20481757303831905,-0.06135859725658167,-0.44684262321971363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4610335812648818,,-0.2118024978922126,,-0.04764306082710878,,-0.22380318241673555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.47271300586299597,,,,,0.07639665724161952,,,,,,,
187,,,,,,,,,,,,,,0.1497091234617969,,,,,,,,,,,,,,0.04227947912378006,,,,,,,,,,,,,,0.37800704700487203,,0.2452289061624783,,0.33792115640132137,,,,-0.12847335834157733,,0.1604731084720525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13210445883360009,,-0.22167722592885072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3493970592119246,,-0.3248848950935283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08842557665115706,,,,,,,,,,,,,,,,,,,,,,-0.3022259880586067,,-0.4139404351900683,,0.004912106326179827,,-0.4681409741449247,,,,,,-0.014996065969301243,,-0.12633059851598602,,,,,,,,0.2352437008237585,,,,,,,,,,,,
189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.36512413781608755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.36976521059873546,,,,,,,,,,,,,,,,,,,,,,-0.3640798587727236,,0.11705901371618385,,-0.3648030320862414,,-0.2907256868970338,,0.0684792998912374,,,,0.10513758360787401,,0.16262727491464188,,,,,,,,,,,,,0.08760526386310778,,-0.21892586502458036,,-0.15885102408334853,,
190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15249853034473781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3061646422432037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14326478795753847,,,,,,,,-0.3022259880586067,,,,0.03020107619368066,,-0.4286881223037637,,-0.3895935464525374,,0.05761346627224574,,,,-0.6010241932003418,,-0.2981730788964736,,-0.38655582752016887,,,,,,,,,,,,,,,,,,
191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12810230328011604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.26699993816412754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03766899495889099,,,,,,,,-0.3640798587727236,,,,0.03478609149345164,,-0.3567020270641645,,-0.3110673239915467,,-0.044843361834988646,,,,-0.0364868063623408,,-0.14818110934022966,,-0.1957530956125583,,,,,,,,,,,,,,,,,
192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8465099018516038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2369948628091207,,,,,,,,,,,,,,,,,,,,-0.4139404351900683,,0.03020107619368066,,,,-0.4519432815424437,,0.047743231838446136,,0.06218507255087157,,,,0.14368136586898378,,-0.07746673423158457,,-0.17438109376750757,,,,-0.8613701378081713,,-0.8215755535121828,,,,,,,,,,,,
193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6285086782862096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11705901371618385,,0.03478609149345164,,,,-0.25019671070657323,,-0.26480501292890407,,0.13208984557873246,,,,0.4201411970398638,,0.2832985327156169,,-0.19931193297256772,,,,,,,,,,,-0.2001077475008709,,,,,,
194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0124582654682763,,-0.10225950842496082,,0.0030440543561052963,,,,,,-0.033380634525419305,,,,,,-0.9438990932325496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0145423196568115,,,,,,,,0.004912106326179827,,-0.4286881223037637,,-0.4519432815424437,,,,-0.6692080360909113,,,,,,,,-0.13938469974137824,,,,,,,,,,,-0.5869307408524864,,,,,,,,,
195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2618246778303709,,,,,,,,,,,,-0.21160252781544225,,,,,,,,-0.6089981875042603,,-0.5709403490784066,,-0.22451512289679676,,,,,,-0.2647713817025749,,,,,,-0.5873456901470309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.44654058658443063,,,,,,,,-0.3648030320862414,,-0.3567020270641645,,-0.25019671070657323,,,,-0.2982959052452928,,,,,,0.20075104236429048,,-0.022960578209530163,,,,,,,,,,,,,,,-0.42659252716737484,,0.051172134905824465,,
196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3667847079834948,,,,,,,,-0.5762652310012503,,,,,,-0.6591043512681977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3593692442351517,0.13119925943856384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25946509757857034,0.24937669112127878,,,,,,,-0.4681409741449247,,-0.3895935464525374,,0.047743231838446136,,-0.6692080360909113,,,,0.012842283662091381,,,,-0.30472408584263616,,-0.0031383712877696675,,0.09099369234055955,0.269166199585102,0.08182735343068451,,,,,,,-0.37792875488244254,,,,,,,,,
197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.026178389883963052,,,,,,,,-0.29277059884137197,,,,,,-0.1637562264992595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16588497675171232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34736856816623746,-0.4030822737922452,,,,,,,,-0.2907256868970338,,-0.3110673239915467,,-0.26480501292890407,,-0.2982959052452928,,,,,,,,-0.5863256446866367,,,,-0.03468949513020212,,0.2398309136906426,,,,,,,,,,,,,-0.5978316928603448,,
198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.49833971539004684,,0.026875249183478403,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11917977395088801,,,,,,,,,,,,,,,,-0.5352018735482735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05761346627224574,,0.06218507255087157,,,,0.012842283662091381,,,,-0.45267734907260027,,-0.2545605063396465,,-0.5363589859323643,,-0.6859468707327091,,-0.6090692213173483,,-1.1743156499607403,,-0.03755575382303178,,-1.8823790852003128,,,,,,,,,,
199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5736663522812817,,-0.2766318384036009,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06722296748859284,,,,,,,,,,,,,,,,-0.29764962090070946,,,,,,,,,,,,,,,,,,-0.1250138691909383,,,,,,,,,,,,,,,,,,,,0.0684792998912374,,-0.044843361834988646,,0.13208984557873246,,,,,,,,-0.44175174201327455,,0.024254445765905578,,-0.2754817889112025,,-0.23433886087855155,,-0.4211422711187074,,,,,-0.2814529898672427,,,,-0.15676009209260586,,-0.4660147355813168,,,,
200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049868130316379315,,,,0.3926599318079482,,-0.5362553839295643,,,,0.4148542196818037,,,,,,0.4916582503472156,,-0.008926515410685454,,-0.43468279652645625,,-0.06696404297169979,,-0.06041761560060977,,0.13865113003533996,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.244908773500969,,,,,,,,-0.29194357359150996,,,,,,,,0.12763178129211597,,,,,,,,,,,,,,,,,,-0.5950008974245664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.45267734907260027,,,,0.10553425960977476,,-0.0821877636174876,,,,-0.23806821046316073,,,,-1.0623474276739755,,,,,,,,,,,,
201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005205392046234359,,,,0.17181472545913604,,-0.5460651147429644,,,,0.10876239590201144,,,,,,-0.19911516832264275,,0.08975074108818104,,-0.6523650974575271,,-0.08030000144176949,,-0.14657368601770604,,-0.32889646336793854,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4656103507544912,,-0.6900301443446313,,,,,,0.15401415728667406,,,,,,,,-0.0707288201599829,,,,,,,,,,,,,,,,,,-0.5136156240350204,,,,,,,,,,,,-0.09690108383153821,,,,,,,,,,,,,,,,,,-0.44175174201327455,,,,-0.20610944079663285,,-0.0751818849419584,,-0.8188687985574353,,-0.2848564578673779,,,,,,,,,,,0.09691889173207555,,,,
202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5708673460733792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1704437802569813,,,,,,,,,,,,-0.21018272291287027,,,,,,,,-0.014996065969301243,,-0.6010241932003418,,0.14368136586898378,,,,-0.30472408584263616,,-0.2545605063396465,,0.10553425960977476,,,,-0.48151955122123974,,-0.3045088681901716,,,,-0.6775599814136783,,-0.700831912236627,,0.040631021825068836,,-1.1968244244330122,,,,,,,,
203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1133549260183985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6693471932207087,,,,,,,,,,,,,,,,,,-0.6252429863663718,,,,,,,,,,,,,,,,,,,,0.10513758360787401,,-0.0364868063623408,,0.4201411970398638,,0.20075104236429048,,-0.5863256446866367,,0.024254445765905578,,-0.20610944079663285,,,,0.06003371463039446,,-0.1466032338586934,,,,,,,-0.9031459664616175,,,,-0.2484056297461511,,-0.4200950968683593,,,,
